donor_id,locality_tier,house_type,donation_2023,donation_2024,donation_2025,consistency_score,preferred_mode,earning_members,target_2026
DN-11797,TIER_2,COMMERCIAL_SHOP,3550,3700,4200,1.0,CASH,2,4450
DN-11798,TIER_2,COMMERCIAL_SHOP,3900,4250,4800,0.9,CASH,4,5450
DN-11799,TIER_2,APARTMENT_FLAT,1300,1400,1500,1.0,CASH,2,1600
DN-11800,TIER_1,APARTMENT_FLAT,4700,4950,5550,1.0,UPI,4,6200
DN-11801,TIER_1,APARTMENT_FLAT,2300,2600,2850,1.0,UPI,2,3050
DN-11802,TIER_2,APARTMENT_FLAT,1050,1150,1250,1.0,CASH,4,1300
DN-11803,TIER_1,APARTMENT_FLAT,4850,5500,6250,1.0,CASH,4,6700
DN-11804,TIER_2,INDEPENDENT_HOUSE,1550,1750,2000,1.0,CASH,3,2300
DN-11805,TIER_3,APARTMENT_FLAT,850,950,1000,1.0,CASH,4,1050
DN-11806,TIER_1,APARTMENT_FLAT,1600,1700,1800,1.0,CASH,4,1900
DN-11807,TIER_2,INDEPENDENT_HOUSE,4400,4850,5250,1.0,UPI,1,5500
DN-11808,TIER_2,APARTMENT_FLAT,1200,1350,0,0.9,UPI,2,1500
DN-11809,TIER_3,INDEPENDENT_HOUSE,400,450,500,1.0,CASH,2,550
DN-11810,TIER_3,APARTMENT_FLAT,1350,1450,0,0.4,CASH,4,1250
DN-11811,TIER_2,INDEPENDENT_HOUSE,2200,2350,2500,1.0,CASH,1,2800
DN-11812,TIER_1,INDEPENDENT_HOUSE,2350,2550,2750,1.0,UPI,2,2850
DN-11813,TIER_3,INDEPENDENT_HOUSE,0,800,0,0.4,CASH,1,700
DN-11814,TIER_3,APARTMENT_FLAT,1200,1350,1450,1.0,CASH,2,1650
DN-11815,TIER_2,APARTMENT_FLAT,1100,1150,1250,1.0,CASH,2,1350
DN-11816,TIER_2,INDEPENDENT_HOUSE,800,900,1000,0.9,UPI,2,1100
DN-11817,TIER_2,APARTMENT_FLAT,950,1000,1050,1.0,UPI,2,1200
DN-11818,TIER_1,COMMERCIAL_SHOP,1950,2100,2300,1.0,UPI,3,2450
DN-11819,TIER_2,INDEPENDENT_HOUSE,1100,1200,1350,1.0,CASH,1,1450
DN-11820,TIER_3,COMMERCIAL_SHOP,1050,1150,1300,1.0,UPI,2,1500
DN-11821,TIER_3,APARTMENT_FLAT,1450,1650,1750,1.0,CASH,4,1800
DN-11822,TIER_1,INDEPENDENT_HOUSE,3200,3500,3750,0.7,UPI,2,3700
DN-11823,TIER_1,INDEPENDENT_HOUSE,2200,2350,2600,0.7,UPI,1,2700
DN-11824,TIER_2,APARTMENT_FLAT,600,650,700,1.0,CASH,2,800
DN-11825,TIER_1,INDEPENDENT_HOUSE,10650,11200,12400,1.0,UPI,2,13450
DN-11826,TIER_3,APARTMENT_FLAT,500,550,0,0.9,CASH,3,600
DN-11827,TIER_1,APARTMENT_FLAT,5100,5450,5850,1.0,CASH,4,6500
DN-11828,TIER_3,APARTMENT_FLAT,350,400,450,1.0,CASH,3,500
DN-11829,TIER_2,COMMERCIAL_SHOP,4550,4950,5200,0.9,CASH,3,5600
DN-11830,TIER_1,APARTMENT_FLAT,1950,2050,2200,0.9,UPI,3,2500
DN-11831,TIER_3,APARTMENT_FLAT,550,0,600,0.7,CASH,4,600
DN-11832,TIER_1,APARTMENT_FLAT,2550,2850,3200,1.0,UPI,3,3650
DN-11833,TIER_3,COMMERCIAL_SHOP,1350,1500,1600,1.0,CASH,4,1700
DN-11834,TIER_3,INDEPENDENT_HOUSE,1450,1550,1700,0.9,CASH,3,1800
DN-11835,TIER_2,APARTMENT_FLAT,1600,1750,1900,0.9,UPI,1,2100
DN-11836,TIER_1,INDEPENDENT_HOUSE,2900,0,0,0.4,UPI,3,2450
DN-11837,TIER_3,COMMERCIAL_SHOP,1450,1600,1800,1.0,CASH,3,1900
DN-11838,TIER_3,APARTMENT_FLAT,900,1000,1100,1.0,CASH,1,1200
DN-11839,TIER_3,APARTMENT_FLAT,400,450,500,1.0,CASH,3,550
DN-11840,TIER_2,APARTMENT_FLAT,1300,1400,1550,1.0,CASH,2,1700
DN-11841,TIER_1,APARTMENT_FLAT,900,950,1000,1.0,UPI,1,1050
DN-11842,TIER_2,APARTMENT_FLAT,2200,2500,2800,0.9,CASH,1,3100
DN-11843,TIER_3,CLINIC_PROFESSIONAL,1400,1550,1700,1.0,CASH,2,1900
DN-11844,TIER_1,APARTMENT_FLAT,2650,2950,3150,1.0,UPI,3,3550
DN-11845,TIER_2,INDEPENDENT_HOUSE,1200,1350,1450,1.0,UPI,2,1650
DN-11846,TIER_2,INDEPENDENT_HOUSE,2400,2550,0,0.7,CASH,2,2650
DN-11847,TIER_1,INDEPENDENT_HOUSE,2600,2800,3050,1.0,UPI,2,3300
DN-11848,TIER_2,COMMERCIAL_SHOP,3700,3900,4300,0.9,UPI,2,4850
DN-11849,TIER_2,APARTMENT_FLAT,2450,2700,2950,1.0,UPI,4,3150
DN-11850,TIER_2,COMMERCIAL_SHOP,4950,5250,5850,1.0,CASH,4,6400
DN-11851,TIER_2,COMMERCIAL_SHOP,3750,4100,4500,0.9,UPI,1,4800
DN-11852,TIER_1,APARTMENT_FLAT,2300,2400,2550,1.0,CASH,1,2650
DN-11853,TIER_3,COMMERCIAL_SHOP,900,950,1000,0.9,UPI,2,1100
DN-11854,TIER_1,INDEPENDENT_HOUSE,1650,1750,2000,1.0,CASH,3,2250
DN-11855,TIER_1,COMMERCIAL_SHOP,3800,4300,4600,1.0,UPI,4,4750
DN-11856,TIER_2,APARTMENT_FLAT,800,900,1050,1.0,CASH,2,1150
DN-11857,TIER_2,COMMERCIAL_SHOP,2650,2800,2950,1.0,UPI,4,3300
DN-11858,TIER_2,APARTMENT_FLAT,1650,1800,2050,1.0,CASH,2,2250
DN-11859,TIER_2,APARTMENT_FLAT,1050,1150,1250,0.9,UPI,3,1300
DN-11860,TIER_2,APARTMENT_FLAT,1550,1650,0,0.7,CASH,1,1750
DN-11861,TIER_1,INDEPENDENT_HOUSE,0,2050,2150,0.9,UPI,3,2300
DN-11862,TIER_1,APARTMENT_FLAT,2500,0,2700,0.4,UPI,2,2200
DN-11863,TIER_1,INDEPENDENT_HOUSE,3300,3750,3950,1.0,UPI,4,4250
DN-11864,TIER_3,APARTMENT_FLAT,450,450,500,1.0,CASH,2,550
DN-11865,TIER_2,INDEPENDENT_HOUSE,1950,2200,2450,1.0,CASH,3,2800
DN-11866,TIER_1,INDEPENDENT_HOUSE,8200,8600,9150,1.0,UPI,4,9950
DN-11867,TIER_1,INDEPENDENT_HOUSE,5000,5550,6100,1.0,CASH,4,6800
DN-11868,TIER_2,COMMERCIAL_SHOP,1550,1750,1850,1.0,UPI,2,2100
DN-11869,TIER_3,APARTMENT_FLAT,800,900,0,0.9,CASH,2,1000
DN-11870,TIER_2,INDEPENDENT_HOUSE,2850,3050,3450,1.0,CASH,4,3800
DN-11871,TIER_2,APARTMENT_FLAT,1450,1600,1750,1.0,CASH,2,1900
DN-11872,TIER_2,INDEPENDENT_HOUSE,2400,2650,2900,1.0,CASH,1,3150
DN-11873,TIER_3,INDEPENDENT_HOUSE,2200,2450,2750,1.0,CASH,4,3050
DN-11874,TIER_2,INDEPENDENT_HOUSE,1400,1500,1650,1.0,CASH,2,1800
DN-11875,TIER_3,INDEPENDENT_HOUSE,950,1000,1100,1.0,CASH,4,1150
DN-11876,TIER_3,INDEPENDENT_HOUSE,950,1000,0,0.7,CASH,3,1050
DN-11877,TIER_3,INDEPENDENT_HOUSE,300,300,350,1.0,UPI,2,350
DN-11878,TIER_2,APARTMENT_FLAT,1350,1450,0,0.9,UPI,2,1600
DN-11879,TIER_2,APARTMENT_FLAT,1300,1450,1600,1.0,UPI,3,1700
DN-11880,TIER_2,COMMERCIAL_SHOP,1500,1600,0,0.7,CASH,3,1600
DN-11881,TIER_2,INDEPENDENT_HOUSE,5500,5800,6200,0.9,UPI,2,7000
DN-11882,TIER_1,APARTMENT_FLAT,4350,4600,4950,1.0,CASH,2,5400
DN-11883,TIER_1,INDEPENDENT_HOUSE,1900,2150,2400,0.9,UPI,2,2700
DN-11884,TIER_1,APARTMENT_FLAT,1650,1800,0,0.7,UPI,4,1800
DN-11885,TIER_3,INDEPENDENT_HOUSE,1250,1300,1350,1.0,CASH,2,1450
DN-11886,TIER_3,APARTMENT_FLAT,450,0,450,0.9,UPI,4,500
DN-11887,TIER_1,APARTMENT_FLAT,1700,1850,2000,1.0,CASH,2,2200
DN-11888,TIER_2,INDEPENDENT_HOUSE,1650,1850,1950,1.0,CASH,2,2200
DN-11889,TIER_1,APARTMENT_FLAT,2250,2500,2650,1.0,CASH,2,2900
DN-11890,TIER_3,INDEPENDENT_HOUSE,0,0,0,0.4,CASH,2,750
DN-11891,TIER_3,INDEPENDENT_HOUSE,1050,1100,1150,1.0,UPI,1,1250
DN-11892,TIER_2,APARTMENT_FLAT,3600,3950,4500,1.0,CASH,3,4800
DN-11893,TIER_3,APARTMENT_FLAT,600,0,0,0.4,CASH,1,500
DN-11894,TIER_3,APARTMENT_FLAT,1500,1650,0,0.9,CASH,3,1800
DN-11895,TIER_2,APARTMENT_FLAT,1450,1550,1650,1.0,CASH,3,1700
DN-11896,TIER_2,INDEPENDENT_HOUSE,1950,2100,2350,1.0,CASH,2,2550
DN-11897,TIER_2,APARTMENT_FLAT,2350,2650,2900,1.0,CASH,2,3300
DN-11898,TIER_1,APARTMENT_FLAT,0,4100,0,0.7,CASH,1,4300
DN-11899,TIER_2,APARTMENT_FLAT,1400,1500,1700,1.0,CASH,4,1800
DN-11900,TIER_2,APARTMENT_FLAT,0,1450,0,0.7,UPI,2,1550
DN-11901,TIER_2,COMMERCIAL_SHOP,0,1600,0,0.4,CASH,2,1400
DN-11902,TIER_2,INDEPENDENT_HOUSE,0,2200,2350,0.7,CASH,2,2450
DN-11903,TIER_2,APARTMENT_FLAT,3200,3350,3850,1.0,CASH,3,4350
DN-11904,TIER_2,APARTMENT_FLAT,1350,1500,1600,1.0,UPI,2,1750
DN-11905,TIER_2,APARTMENT_FLAT,1150,1200,1300,1.0,UPI,1,1450
DN-11906,TIER_2,COMMERCIAL_SHOP,3700,4000,4350,1.0,CASH,3,4700
DN-11907,TIER_2,APARTMENT_FLAT,1150,1250,1350,1.0,CASH,2,1450
DN-11908,TIER_2,APARTMENT_FLAT,3100,3450,3950,0.9,CASH,3,4450
DN-11909,TIER_2,APARTMENT_FLAT,1100,1250,1350,1.0,UPI,2,1450
DN-11910,TIER_1,INDEPENDENT_HOUSE,3350,3500,3850,0.9,UPI,3,4000
DN-11911,TIER_2,APARTMENT_FLAT,650,700,800,1.0,CASH,2,850
DN-11912,TIER_3,COMMERCIAL_SHOP,0,0,0,0.4,UPI,2,1700
DN-11913,TIER_2,COMMERCIAL_SHOP,3150,3350,3750,1.0,CASH,4,4150
DN-11914,TIER_2,APARTMENT_FLAT,1100,1150,1300,1.0,UPI,2,1400
DN-11915,TIER_2,APARTMENT_FLAT,1850,2000,2150,1.0,CASH,3,2300
DN-11916,TIER_2,INDEPENDENT_HOUSE,1050,1150,1300,0.9,UPI,2,1350
DN-11917,TIER_2,INDEPENDENT_HOUSE,1200,1350,1550,1.0,CASH,2,1700
DN-11918,TIER_1,INDEPENDENT_HOUSE,7100,8000,8850,1.0,UPI,4,9600
DN-11919,TIER_1,INDEPENDENT_HOUSE,4300,4750,5000,1.0,CASH,2,5250
DN-11920,TIER_2,APARTMENT_FLAT,1600,1750,2000,1.0,CASH,2,2100
DN-11921,TIER_3,INDEPENDENT_HOUSE,1500,1600,0,0.9,CASH,2,1800
DN-11922,TIER_1,APARTMENT_FLAT,1350,1450,1600,1.0,CASH,1,1800
DN-11923,TIER_3,CLINIC_PROFESSIONAL,1000,1150,1250,1.0,CASH,2,1300
DN-11924,TIER_3,INDEPENDENT_HOUSE,1250,0,0,0.4,CASH,2,1000
DN-11925,TIER_3,INDEPENDENT_HOUSE,1900,2000,2300,1.0,CASH,1,2450
DN-11926,TIER_3,APARTMENT_FLAT,800,850,900,1.0,UPI,2,950
DN-11927,TIER_2,COMMERCIAL_SHOP,2500,2700,2950,0.4,UPI,1,2550
DN-11928,TIER_2,COMMERCIAL_SHOP,1450,1650,1850,1.0,UPI,2,2100
DN-11929,TIER_1,APARTMENT_FLAT,0,3800,0,0.4,CASH,3,3100
DN-11930,TIER_1,INDEPENDENT_HOUSE,1700,1850,2050,1.0,UPI,4,2150
DN-11931,TIER_2,INDEPENDENT_HOUSE,1100,1200,1300,1.0,CASH,3,1400
DN-11932,TIER_1,APARTMENT_FLAT,3200,3500,3900,1.0,CASH,2,4300
DN-11933,TIER_2,APARTMENT_FLAT,0,950,1050,0.7,UPI,2,1050
DN-11934,TIER_1,CLINIC_PROFESSIONAL,2100,2350,2700,1.0,UPI,2,2900
DN-11935,TIER_1,COMMERCIAL_SHOP,2000,2250,2550,0.9,CASH,3,2750
DN-11936,TIER_1,APARTMENT_FLAT,4100,4650,5350,1.0,UPI,2,6100
DN-11937,TIER_1,APARTMENT_FLAT,6050,6600,7550,1.0,UPI,3,7850
DN-11938,TIER_1,COMMERCIAL_SHOP,3350,3750,4100,1.0,CASH,2,4500
DN-11939,TIER_1,APARTMENT_FLAT,0,3150,0,0.4,UPI,1,2550
DN-11940,TIER_2,COMMERCIAL_SHOP,2250,2550,2800,1.0,UPI,2,3050
DN-11941,TIER_1,APARTMENT_FLAT,2350,2600,2900,0.9,CASH,4,3100
DN-11942,TIER_2,INDEPENDENT_HOUSE,1050,1100,1150,1.0,CASH,4,1250
DN-11943,TIER_1,INDEPENDENT_HOUSE,3300,3700,4050,0.9,UPI,3,4500
DN-11944,TIER_3,APARTMENT_FLAT,700,750,0,0.7,UPI,4,800
DN-11945,TIER_3,APARTMENT_FLAT,550,600,650,1.0,CASH,3,750
DN-11946,TIER_2,APARTMENT_FLAT,1400,1600,0,0.7,CASH,2,1650
DN-11947,TIER_1,APARTMENT_FLAT,2300,2550,2850,1.0,CASH,4,3100
DN-11948,TIER_2,CLINIC_PROFESSIONAL,3850,4400,4800,0.9,CASH,4,5300
DN-11949,TIER_2,APARTMENT_FLAT,2000,2100,2350,1.0,UPI,3,2450
DN-11950,TIER_2,APARTMENT_FLAT,1650,1800,2050,0.7,UPI,1,2050
DN-11951,TIER_1,APARTMENT_FLAT,4500,4750,5350,1.0,CASH,4,6000
DN-11952,TIER_1,APARTMENT_FLAT,1400,1450,1600,1.0,UPI,2,1650
DN-11953,TIER_1,APARTMENT_FLAT,1900,2100,2400,1.0,UPI,3,2750
DN-11954,TIER_1,APARTMENT_FLAT,2150,2350,2650,1.0,CASH,2,2850
DN-11955,TIER_2,INDEPENDENT_HOUSE,3350,3600,3800,1.0,CASH,2,4250
DN-11956,TIER_2,APARTMENT_FLAT,1650,1850,2000,1.0,CASH,2,2250
DN-11957,TIER_2,COMMERCIAL_SHOP,2400,2500,2650,0.9,UPI,2,3000
DN-11958,TIER_2,APARTMENT_FLAT,1400,1500,1650,1.0,CASH,4,1900
DN-11959,TIER_2,APARTMENT_FLAT,3050,3250,3600,1.0,UPI,1,3800
DN-11960,TIER_2,INDEPENDENT_HOUSE,1200,1300,1400,0.9,UPI,4,1550
DN-11961,TIER_3,APARTMENT_FLAT,700,800,850,1.0,CASH,3,900
DN-11962,TIER_1,COMMERCIAL_SHOP,4600,5200,5650,1.0,CASH,2,6400
DN-11963,TIER_1,APARTMENT_FLAT,1900,2150,2350,1.0,CASH,2,2600
DN-11964,TIER_1,INDEPENDENT_HOUSE,4100,4650,5000,1.0,UPI,3,5300
DN-11965,TIER_1,APARTMENT_FLAT,1900,2050,2200,1.0,UPI,4,2350
DN-11966,TIER_1,APARTMENT_FLAT,2400,2600,2900,0.9,UPI,4,3050
DN-11967,TIER_2,INDEPENDENT_HOUSE,850,950,1100,1.0,UPI,1,1150
DN-11968,TIER_2,INDEPENDENT_HOUSE,3100,3450,3900,1.0,CASH,4,4150
DN-11969,TIER_1,APARTMENT_FLAT,1000,1050,1150,1.0,UPI,4,1200
DN-11970,TIER_3,INDEPENDENT_HOUSE,1350,1500,0,0.9,CASH,1,1600
DN-11971,TIER_2,APARTMENT_FLAT,1650,1800,1900,1.0,CASH,4,2150
DN-11972,TIER_2,COMMERCIAL_SHOP,1750,1850,2100,1.0,CASH,1,2200
DN-11973,TIER_2,INDEPENDENT_HOUSE,2150,2400,2700,1.0,CASH,4,2850
DN-11974,TIER_2,COMMERCIAL_SHOP,3400,0,3750,0.4,CASH,1,3150
DN-11975,TIER_3,INDEPENDENT_HOUSE,1900,0,0,0.4,CASH,2,1650
DN-11976,TIER_3,APARTMENT_FLAT,450,500,550,0.9,CASH,4,600
DN-11977,TIER_3,APARTMENT_FLAT,900,950,0,0.9,UPI,2,1050
DN-11978,TIER_3,APARTMENT_FLAT,850,950,1050,0.9,CASH,2,1100
DN-11979,TIER_3,COMMERCIAL_SHOP,1750,1950,2250,1.0,CASH,2,2500
DN-11980,TIER_1,COMMERCIAL_SHOP,5200,0,5550,0.9,CASH,2,6350
DN-11981,TIER_1,INDEPENDENT_HOUSE,3350,3650,0,0.9,UPI,1,3900
DN-11982,TIER_2,COMMERCIAL_SHOP,4600,4900,5250,1.0,UPI,1,6000
DN-11983,TIER_1,APARTMENT_FLAT,950,1050,1200,1.0,UPI,4,1300
DN-11984,TIER_1,APARTMENT_FLAT,1850,2050,2250,0.4,UPI,3,2000
DN-11985,TIER_1,INDEPENDENT_HOUSE,2150,2350,2500,1.0,UPI,1,2750
DN-11986,TIER_1,COMMERCIAL_SHOP,6250,6700,7100,0.9,UPI,2,7900
DN-11987,TIER_2,INDEPENDENT_HOUSE,4300,4700,5150,0.9,UPI,2,5500
DN-11988,TIER_3,CLINIC_PROFESSIONAL,900,1000,1100,0.9,CASH,1,1200
DN-11989,TIER_2,INDEPENDENT_HOUSE,0,1200,0,0.4,CASH,2,1000
DN-11990,TIER_2,INDEPENDENT_HOUSE,2400,2600,2750,0.9,CASH,2,2900
DN-11991,TIER_2,APARTMENT_FLAT,2300,2400,2600,0.9,CASH,2,2850
DN-11992,TIER_3,APARTMENT_FLAT,800,850,900,1.0,CASH,2,950
DN-11993,TIER_2,CLINIC_PROFESSIONAL,4250,4550,5050,1.0,UPI,1,5750
DN-11994,TIER_3,APARTMENT_FLAT,950,1000,1100,1.0,UPI,3,1150
DN-11995,TIER_1,COMMERCIAL_SHOP,6250,6800,7200,0.9,UPI,3,8050
DN-11996,TIER_2,COMMERCIAL_SHOP,2050,2300,2600,1.0,CASH,1,2950
DN-11997,TIER_2,APARTMENT_FLAT,1400,1500,1700,1.0,UPI,3,1900
DN-11998,TIER_3,INDEPENDENT_HOUSE,1300,1450,1650,1.0,CASH,1,1750
DN-11999,TIER_3,APARTMENT_FLAT,0,700,800,0.7,CASH,2,800
DN-12000,TIER_3,APARTMENT_FLAT,900,1000,1100,1.0,CASH,3,1200
DN-12001,TIER_1,APARTMENT_FLAT,2650,2950,3250,1.0,UPI,3,3450
DN-12002,TIER_2,APARTMENT_FLAT,700,800,850,1.0,UPI,3,900
DN-12003,TIER_2,APARTMENT_FLAT,2350,2550,2700,1.0,CASH,3,3050
DN-12004,TIER_1,INDEPENDENT_HOUSE,2400,2500,0,0.9,CASH,4,2600
DN-12005,TIER_2,INDEPENDENT_HOUSE,2050,0,0,0.9,UPI,2,2150
DN-12006,TIER_2,APARTMENT_FLAT,1700,1900,2150,1.0,CASH,2,2300
DN-12007,TIER_2,APARTMENT_FLAT,1600,1750,1900,1.0,UPI,2,2050
DN-12008,TIER_2,INDEPENDENT_HOUSE,1750,1950,2150,0.9,CASH,4,2250
DN-12009,TIER_2,APARTMENT_FLAT,1150,1250,1400,1.0,UPI,3,1600
DN-12010,TIER_2,APARTMENT_FLAT,2050,2250,2500,1.0,UPI,2,2650
DN-12011,TIER_2,CLINIC_PROFESSIONAL,2600,2950,3400,1.0,CASH,2,3900
DN-12012,TIER_3,APARTMENT_FLAT,550,600,700,1.0,UPI,2,800
DN-12013,TIER_2,APARTMENT_FLAT,900,950,1050,1.0,UPI,4,1150
DN-12014,TIER_2,INDEPENDENT_HOUSE,2850,3000,0,0.9,UPI,1,3150
DN-12015,TIER_1,COMMERCIAL_SHOP,4000,4350,4850,1.0,CASH,3,5500
DN-12016,TIER_2,COMMERCIAL_SHOP,1800,1950,2200,0.9,UPI,1,2450
DN-12017,TIER_2,COMMERCIAL_SHOP,5300,5600,6100,1.0,CASH,4,6450
DN-12018,TIER_1,APARTMENT_FLAT,1700,0,1800,0.9,UPI,4,1900
DN-12019,TIER_1,APARTMENT_FLAT,1500,1600,1800,1.0,CASH,4,1900
DN-12020,TIER_1,INDEPENDENT_HOUSE,3900,4150,4600,1.0,CASH,2,5050
DN-12021,TIER_2,APARTMENT_FLAT,1550,1750,2000,1.0,CASH,4,2250
DN-12022,TIER_2,INDEPENDENT_HOUSE,800,900,1000,0.7,UPI,4,1000
DN-12023,TIER_3,COMMERCIAL_SHOP,600,650,750,1.0,UPI,3,850
DN-12024,TIER_2,INDEPENDENT_HOUSE,3200,3400,3800,0.9,UPI,3,4050
DN-12025,TIER_2,INDEPENDENT_HOUSE,1550,1650,0,0.4,UPI,1,1450
DN-12026,TIER_3,APARTMENT_FLAT,400,400,450,1.0,CASH,4,500
DN-12027,TIER_1,APARTMENT_FLAT,1600,1700,1850,1.0,CASH,2,1950
DN-12028,TIER_1,INDEPENDENT_HOUSE,5350,5700,6550,1.0,CASH,2,6900
DN-12029,TIER_1,APARTMENT_FLAT,2450,2550,2900,0.9,UPI,1,3300
DN-12030,TIER_3,APARTMENT_FLAT,650,750,850,1.0,UPI,2,950
DN-12031,TIER_3,CLINIC_PROFESSIONAL,1100,1200,1350,1.0,UPI,4,1450
DN-12032,TIER_1,INDEPENDENT_HOUSE,1400,1450,1550,0.9,UPI,1,1700
DN-12033,TIER_2,COMMERCIAL_SHOP,3900,4250,4800,1.0,CASH,1,5300
DN-12034,TIER_2,INDEPENDENT_HOUSE,1750,1950,2100,1.0,CASH,2,2250
DN-12035,TIER_1,INDEPENDENT_HOUSE,2550,2850,3250,1.0,CASH,3,3450
DN-12036,TIER_2,INDEPENDENT_HOUSE,1500,1700,1850,0.9,CASH,2,1950
DN-12037,TIER_3,APARTMENT_FLAT,800,850,950,1.0,UPI,2,1050
DN-12038,TIER_1,INDEPENDENT_HOUSE,8950,10050,10650,1.0,CASH,1,12050
DN-12039,TIER_3,CLINIC_PROFESSIONAL,1350,1500,1700,1.0,CASH,4,1750
DN-12040,TIER_2,APARTMENT_FLAT,1350,1500,1600,1.0,UPI,2,1850
DN-12041,TIER_3,APARTMENT_FLAT,850,0,0,0.9,CASH,1,950
DN-12042,TIER_1,APARTMENT_FLAT,0,2850,3150,0.7,UPI,3,3350
DN-12043,TIER_1,COMMERCIAL_SHOP,2500,2750,3050,1.0,CASH,2,3250
DN-12044,TIER_1,APARTMENT_FLAT,850,950,1050,1.0,CASH,1,1150
DN-12045,TIER_1,APARTMENT_FLAT,3400,3800,4050,0.9,UPI,3,4300
DN-12046,TIER_2,COMMERCIAL_SHOP,2350,2600,2950,1.0,CASH,2,3200
DN-12047,TIER_2,INDEPENDENT_HOUSE,0,0,1200,0.4,CASH,1,1050
DN-12048,TIER_3,APARTMENT_FLAT,0,0,700,0.4,CASH,3,600
DN-12049,TIER_1,INDEPENDENT_HOUSE,2300,2450,2600,1.0,UPI,1,2800
DN-12050,TIER_2,INDEPENDENT_HOUSE,1800,0,0,0.4,CASH,4,1550
DN-12051,TIER_2,APARTMENT_FLAT,650,750,800,1.0,CASH,4,850
DN-12052,TIER_2,APARTMENT_FLAT,2200,2400,2650,0.9,UPI,2,2850
DN-12053,TIER_1,APARTMENT_FLAT,3100,3500,3700,1.0,UPI,2,4150
DN-12054,TIER_2,APARTMENT_FLAT,1600,1700,1900,0.9,UPI,3,2150
DN-12055,TIER_1,INDEPENDENT_HOUSE,7300,8100,8800,1.0,CASH,1,9150
DN-12056,TIER_3,INDEPENDENT_HOUSE,1750,0,1950,0.9,CASH,4,2050
DN-12057,TIER_2,APARTMENT_FLAT,1300,1400,1600,1.0,UPI,1,1650
DN-12058,TIER_1,APARTMENT_FLAT,1550,1650,1850,1.0,UPI,2,2000
DN-12059,TIER_2,APARTMENT_FLAT,900,1000,1050,1.0,UPI,3,1200
DN-12060,TIER_1,INDEPENDENT_HOUSE,3100,0,3500,0.7,CASH,2,3400
DN-12061,TIER_2,APARTMENT_FLAT,1800,2000,2300,0.9,UPI,3,2500
DN-12062,TIER_1,APARTMENT_FLAT,2950,3200,3550,1.0,UPI,1,3750
DN-12063,TIER_1,APARTMENT_FLAT,3050,3250,3400,1.0,UPI,4,3900
DN-12064,TIER_1,APARTMENT_FLAT,2600,2800,2950,1.0,CASH,2,3250
DN-12065,TIER_2,APARTMENT_FLAT,1050,1150,1250,1.0,UPI,3,1300
DN-12066,TIER_3,APARTMENT_FLAT,1200,1300,1500,0.9,CASH,2,1650
DN-12067,TIER_2,APARTMENT_FLAT,900,950,1000,1.0,CASH,4,1050
DN-12068,TIER_2,APARTMENT_FLAT,1950,2100,2200,1.0,UPI,2,2300
DN-12069,TIER_2,APARTMENT_FLAT,1400,1450,1600,1.0,CASH,2,1700
DN-12070,TIER_3,APARTMENT_FLAT,950,1100,1250,1.0,CASH,3,1300
DN-12071,TIER_1,APARTMENT_FLAT,1950,2200,2350,1.0,UPI,4,2600
DN-12072,TIER_1,INDEPENDENT_HOUSE,1300,1450,1550,1.0,UPI,1,1700
DN-12073,TIER_1,COMMERCIAL_SHOP,1900,2150,2400,1.0,UPI,2,2700
DN-12074,TIER_1,APARTMENT_FLAT,1950,2150,2350,1.0,UPI,4,2600
DN-12075,TIER_2,APARTMENT_FLAT,1950,2200,2300,1.0,CASH,1,2400
DN-12076,TIER_2,COMMERCIAL_SHOP,2450,2600,2750,1.0,CASH,3,3100
DN-12077,TIER_1,APARTMENT_FLAT,1550,1650,1800,1.0,UPI,2,2050
DN-12078,TIER_1,APARTMENT_FLAT,1700,1850,2000,1.0,CASH,3,2300
DN-12079,TIER_2,INDEPENDENT_HOUSE,2000,2250,2500,1.0,CASH,3,2700
DN-12080,TIER_3,INDEPENDENT_HOUSE,950,1100,1200,0.9,CASH,2,1350
DN-12081,TIER_2,APARTMENT_FLAT,1750,1950,2100,1.0,UPI,4,2350
DN-12082,TIER_1,APARTMENT_FLAT,2700,0,3000,0.9,CASH,4,3250
DN-12083,TIER_2,COMMERCIAL_SHOP,1500,1700,1850,1.0,UPI,1,2100
DN-12084,TIER_2,APARTMENT_FLAT,800,850,950,1.0,CASH,2,1000
DN-12085,TIER_2,APARTMENT_FLAT,2550,2850,3050,1.0,CASH,3,3400
DN-12086,TIER_2,APARTMENT_FLAT,2250,2500,2850,1.0,UPI,1,3150
DN-12087,TIER_2,APARTMENT_FLAT,1200,1300,1400,1.0,UPI,4,1550
DN-12088,TIER_2,INDEPENDENT_HOUSE,4500,5000,5400,1.0,CASH,4,5950
DN-12089,TIER_3,APARTMENT_FLAT,500,550,600,1.0,CASH,3,650
DN-12090,TIER_3,COMMERCIAL_SHOP,3000,3300,3500,1.0,CASH,3,3850
DN-12091,TIER_3,INDEPENDENT_HOUSE,900,1000,1100,1.0,CASH,2,1200
DN-12092,TIER_2,INDEPENDENT_HOUSE,3200,3400,3750,1.0,UPI,2,4100
DN-12093,TIER_2,CLINIC_PROFESSIONAL,1450,1600,1850,1.0,UPI,2,2100
DN-12094,TIER_2,INDEPENDENT_HOUSE,2500,2750,2950,0.9,CASH,3,3350
DN-12095,TIER_2,APARTMENT_FLAT,950,1000,1050,1.0,UPI,4,1100
